ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,TotalProductCost,SalesAmount
360,2022-02-08,2022-02-20,2022-02-15,28547,SO47152,"1105,81","2049,0982"
321,2022-02-08,2022-02-20,2022-02-15,26024,SO47153,"486,7066","782,99"
335,2022-02-08,2022-02-20,2022-02-15,26133,SO47154,"486,7066","782,99"
370,2022-02-09,2022-02-21,2022-02-16,13801,SO47155,"1518,7864","2443,35"
373,2022-02-09,2022-02-21,2022-02-16,28837,SO47156,"1320,6838","2181,5625"
369,2022-02-09,2022-02-21,2022-02-16,25864,SO47157,"1518,7864","2443,35"
360,2022-02-09,2022-02-21,2022-02-16,26280,SO47158,"1105,81","2049,0982"
362,2022-02-09,2022-02-21,2022-02-16,26300,SO47159,"1105,81","2049,0982"
369,2022-02-09,2022-02-21,2022-02-16,21403,SO47160,"1518,7864","2443,35"
375,2022-02-09,2022-02-21,2022-02-16,21408,SO47161,"1320,6838","2181,5625"
371,2022-02-09,2022-02-21,2022-02-16,21418,SO47162,"1320,6838","2181,5625"
362,2022-02-09,2022-02-21,2022-02-16,12671,SO47163,"1105,81","2049,0982"
360,2022-02-10,2022-02-22,2022-02-17,12123,SO47164,"1105,81","2049,0982"
370,2022-02-10,2022-02-22,2022-02-17,15649,SO47165,"1518,7864","2443,35"
368,2022-02-10,2022-02-22,2022-02-17,15656,SO47166,"1518,7864","2443,35"
375,2022-02-10,2022-02-22,2022-02-17,13419,SO47167,"1320,6838","2181,5625"
377,2022-02-10,2022-02-22,2022-02-17,13286,SO47168,"1320,6838","2181,5625"
352,2022-02-10,2022-02-22,2022-02-17,26281,SO47169,"1117,8559","2071,4196"
377,2022-02-10,2022-02-22,2022-02-17,21228,SO47170,"1320,6838","2181,5625"
373,2022-02-10,2022-02-22,2022-02-17,21552,SO47171,"1320,6838","2181,5625"
352,2022-02-10,2022-02-22,2022-02-17,12668,SO47172,"1117,8559","2071,4196"
356,2022-02-10,2022-02-22,2022-02-17,12675,SO47173,"1117,8559","2071,4196"
354,2022-02-10,2022-02-22,2022-02-17,12584,SO47174,"1117,8559","2071,4196"
368,2022-02-10,2022-02-22,2022-02-17,13812,SO47175,"1518,7864","2443,35"
358,2022-02-11,2022-02-23,2022-02-18,11492,SO47176,"1105,81","2049,0982"
381,2022-02-11,2022-02-23,2022-02-18,14022,SO47177,"605,6492","1000,4375"
383,2022-02-11,2022-02-23,2022-02-18,14026,SO47178,"605,6492","1000,4375"
377,2022-02-11,2022-02-23,2022-02-18,28848,SO47179,"1320,6838","2181,5625"
370,2022-02-11,2022-02-23,2022-02-18,13287,SO47180,"1518,7864","2443,35"
368,2022-02-11,2022-02-23,2022-02-18,13329,SO47181,"1518,7864","2443,35"
354,2022-02-11,2022-02-23,2022-02-18,26298,SO47182,"1117,8559","2071,4196"
335,2022-02-11,2022-02-23,2022-02-18,15200,SO47183,"486,7066","782,99"
379,2022-02-11,2022-02-23,2022-02-18,21380,SO47184,"1320,6838","2181,5625"
356,2022-02-11,2022-02-23,2022-02-18,12133,SO47185,"1117,8559","2071,4196"
371,2022-02-12,2022-02-24,2022-02-19,13806,SO47186,"1320,6838","2181,5625"
385,2022-02-12,2022-02-24,2022-02-19,18134,SO47187,"605,6492","1000,4375"
389,2022-02-12,2022-02-24,2022-02-19,19253,SO47188,"605,6492","1000,4375"
373,2022-02-12,2022-02-24,2022-02-19,28818,SO47189,"1320,6838","2181,5625"
369,2022-02-12,2022-02-24,2022-02-19,25892,SO47190,"1518,7864","2443,35"
379,2022-02-12,2022-02-24,2022-02-19,13382,SO47191,"1320,6838","2181,5625"
371,2022-02-12,2022-02-24,2022-02-19,16328,SO47192,"1320,6838","2181,5625"
329,2022-02-12,2022-02-24,2022-02-19,20162,SO47193,"486,7066","782,99"
377,2022-02-12,2022-02-24,2022-02-19,13269,SO47194,"1320,6838","2181,5625"
371,2022-02-12,2022-02-24,2022-02-19,13355,SO47195,"1320,6838","2181,5625"
362,2022-02-12,2022-02-24,2022-02-19,26286,SO47196,"1105,81","2049,0982"
377,2022-02-12,2022-02-24,2022-02-19,21218,SO47197,"1320,6838","2181,5625"
370,2022-02-13,2022-02-25,2022-02-20,14169,SO47198,"1518,7864","2443,35"
323,2022-02-13,2022-02-25,2022-02-20,20051,SO47199,"486,7066","782,99"
373,2022-02-13,2022-02-25,2022-02-20,13247,SO47200,"1320,6838","2181,5625"
356,2022-02-13,2022-02-25,2022-02-20,26277,SO47201,"1117,8559","2071,4196"
356,2022-02-13,2022-02-25,2022-02-20,26285,SO47202,"1117,8559","2071,4196"
370,2022-02-14,2022-02-26,2022-02-21,25883,SO47203,"1518,7864","2443,35"
377,2022-02-14,2022-02-26,2022-02-21,25371,SO47204,"1320,6838","2181,5625"
352,2022-02-14,2022-02-26,2022-02-21,26301,SO47205,"1117,8559","2071,4196"
333,2022-02-14,2022-02-26,2022-02-21,15256,SO47206,"486,7066","782,99"
337,2022-02-14,2022-02-26,2022-02-21,27043,SO47207,"486,7066","782,99"
369,2022-02-14,2022-02-26,2022-02-21,21359,SO47208,"1518,7864","2443,35"
370,2022-02-14,2022-02-26,2022-02-21,21379,SO47209,"1518,7864","2443,35"
389,2022-02-14,2022-02-26,2022-02-21,24609,SO47210,"605,6492","1000,4375"
362,2022-02-14,2022-02-26,2022-02-21,12578,SO47211,"1105,81","2049,0982"
360,2022-02-14,2022-02-26,2022-02-21,12580,SO47212,"1105,81","2049,0982"
377,2022-02-15,2022-02-27,2022-02-22,16287,SO47213,"1320,6838","2181,5625"
389,2022-02-15,2022-02-27,2022-02-22,19195,SO47214,"605,6492","1000,4375"
368,2022-02-15,2022-02-27,2022-02-22,28836,SO47215,"1518,7864","2443,35"
360,2022-02-15,2022-02-27,2022-02-22,26299,SO47216,"1105,81","2049,0982"
375,2022-02-15,2022-02-27,2022-02-22,21222,SO47217,"1320,6838","2181,5625"
369,2022-02-15,2022-02-27,2022-02-22,21361,SO47218,"1518,7864","2443,35"
362,2022-02-15,2022-02-27,2022-02-22,12577,SO47219,"1105,81","2049,0982"
358,2022-02-15,2022-02-27,2022-02-22,12579,SO47220,"1105,81","2049,0982"
370,2022-02-16,2022-02-28,2022-02-23,13823,SO47221,"1518,7864","2443,35"
381,2022-02-16,2022-02-28,2022-02-23,26316,SO47222,"605,6492","1000,4375"
370,2022-02-16,2022-02-28,2022-02-23,25875,SO47223,"1518,7864","2443,35"
369,2022-02-16,2022-02-28,2022-02-23,15659,SO47224,"1518,7864","2443,35"
375,2022-02-16,2022-02-28,2022-02-23,13277,SO47225,"1320,6838","2181,5625"
368,2022-02-16,2022-02-28,2022-02-23,13314,SO47226,"1518,7864","2443,35"
375,2022-02-16,2022-02-28,2022-02-23,25288,SO47227,"1320,6838","2181,5625"
375,2022-02-16,2022-02-28,2022-02-23,13237,SO47228,"1320,6838","2181,5625"
358,2022-02-16,2022-02-28,2022-02-23,26295,SO47229,"1105,81","2049,0982"
371,2022-02-16,2022-02-28,2022-02-23,21256,SO47230,"1320,6838","2181,5625"
362,2022-02-16,2022-02-28,2022-02-23,11564,SO47231,"1105,81","2049,0982"
373,2022-02-17,2022-02-28,2022-02-24,15627,SO47232,"1320,6838","2181,5625"
379,2022-02-17,2022-02-28,2022-02-24,16250,SO47233,"1320,6838","2181,5625"
389,2022-02-17,2022-02-28,2022-02-24,19260,SO47234,"605,6492","1000,4375"
375,2022-02-17,2022-02-28,2022-02-24,16317,SO47235,"1320,6838","2181,5625"
385,2022-02-17,2022-02-28,2022-02-24,14023,SO47236,"605,6492","1000,4375"
368,2022-02-17,2022-02-28,2022-02-24,28834,SO47237,"1518,7864","2443,35"
370,2022-02-17,2022-02-28,2022-02-24,16405,SO47238,"1518,7864","2443,35"
371,2022-02-17,2022-02-28,2022-02-24,21384,SO47239,"1320,6838","2181,5625"
381,2022-02-17,2022-02-28,2022-02-24,24612,SO47240,"605,6492","1000,4375"
368,2022-02-17,2022-02-28,2022-02-24,21559,SO47241,"1518,7864","2443,35"
362,2022-02-17,2022-02-28,2022-02-24,28540,SO47242,"1105,81","2049,0982"
339,2022-02-17,2022-02-28,2022-02-24,20712,SO47243,"486,7066","782,99"
385,2022-02-18,2022-03-01,2022-02-25,19193,SO47244,"605,6492","1000,4375"
375,2022-02-18,2022-03-01,2022-02-25,16420,SO47245,"1320,6838","2181,5625"
343,2022-02-18,2022-03-01,2022-02-25,20713,SO47246,"486,7066","782,99"
371,2022-02-18,2022-03-01,2022-02-25,13292,SO47247,"1320,6838","2181,5625"
375,2022-02-18,2022-03-01,2022-02-25,13340,SO47248,"1320,6838","2181,5625"
377,2022-02-18,2022-03-01,2022-02-25,13346,SO47249,"1320,6838","2181,5625"
379,2022-02-18,2022-03-01,2022-02-25,21217,SO47250,"1320,6838","2181,5625"
377,2022-02-18,2022-03-01,2022-02-25,21226,SO47251,"1320,6838","2181,5625"
352,2022-02-18,2022-03-01,2022-02-25,12676,SO47252,"1117,8559","2071,4196"
356,2022-02-18,2022-03-01,2022-02-25,12683,SO47253,"1117,8559","2071,4196"
333,2022-02-19,2022-03-02,2022-02-26,15276,SO47254,"486,7066","782,99"
358,2022-02-19,2022-03-02,2022-02-26,11561,SO47255,"1105,81","2049,0982"
373,2022-02-19,2022-03-02,2022-02-26,16417,SO47256,"1320,6838","2181,5625"
368,2022-02-19,2022-03-02,2022-02-26,14141,SO47257,"1518,7864","2443,35"
377,2022-02-19,2022-03-02,2022-02-26,13298,SO47258,"1320,6838","2181,5625"
375,2022-02-19,2022-03-02,2022-02-26,13351,SO47259,"1320,6838","2181,5625"
375,2022-02-19,2022-03-02,2022-02-26,13233,SO47260,"1320,6838","2181,5625"
362,2022-02-19,2022-03-02,2022-02-26,26305,SO47261,"1105,81","2049,0982"
379,2022-02-19,2022-03-02,2022-02-26,21560,SO47262,"1320,6838","2181,5625"
358,2022-02-19,2022-03-02,2022-02-26,12589,SO47263,"1105,81","2049,0982"
368,2022-02-20,2022-03-03,2022-02-27,16410,SO47264,"1518,7864","2443,35"
375,2022-02-20,2022-03-03,2022-02-27,13250,SO47265,"1320,6838","2181,5625"
377,2022-02-20,2022-03-03,2022-02-27,21555,SO47266,"1320,6838","2181,5625"
352,2022-02-20,2022-03-03,2022-02-27,12674,SO47267,"1117,8559","2071,4196"
375,2022-02-20,2022-03-03,2022-02-27,21402,SO47268,"1320,6838","2181,5625"
362,2022-02-21,2022-03-04,2022-02-28,28512,SO47269,"1105,81","2049,0982"
360,2022-02-21,2022-03-04,2022-02-28,28519,SO47270,"1105,81","2049,0982"
381,2022-02-21,2022-03-04,2022-02-28,18140,SO47271,"605,6492","1000,4375"
371,2022-02-21,2022-03-04,2022-02-28,29013,SO47272,"1320,6838","2181,5625"
368,2022-02-21,2022-03-04,2022-02-28,13420,SO47273,"1518,7864","2443,35"
370,2022-02-21,2022-03-04,2022-02-28,16407,SO47274,"1518,7864","2443,35"
339,2022-02-21,2022-03-04,2022-02-28,19076,SO47275,"486,7066","782,99"
343,2022-02-21,2022-03-04,2022-02-28,15289,SO47276,"486,7066","782,99"
371,2022-02-21,2022-03-04,2022-02-28,21219,SO47277,"1320,6838","2181,5625"
379,2022-02-21,2022-03-04,2022-02-28,21404,SO47278,"1320,6838","2181,5625"
362,2022-02-21,2022-03-04,2022-02-28,12680,SO47279,"1105,81","2049,0982"
352,2022-02-22,2022-03-05,2022-02-28,11615,SO47280,"1117,8559","2071,4196"
389,2022-02-22,2022-03-05,2022-02-28,17099,SO47281,"605,6492","1000,4375"
381,2022-02-22,2022-03-05,2022-02-28,19258,SO47282,"605,6492","1000,4375"
373,2022-02-22,2022-03-05,2022-02-28,15655,SO47283,"1320,6838","2181,5625"
368,2022-02-22,2022-03-05,2022-02-28,13402,SO47284,"1518,7864","2443,35"
373,2022-02-22,2022-03-05,2022-02-28,29135,SO47285,"1320,6838","2181,5625"
329,2022-02-22,2022-03-05,2022-02-28,19944,SO47286,"486,7066","782,99"
375,2022-02-22,2022-03-05,2022-02-28,13280,SO47287,"1320,6838","2181,5625"
373,2022-02-22,2022-03-05,2022-02-28,13353,SO47288,"1320,6838","2181,5625"
360,2022-02-22,2022-03-05,2022-02-28,26297,SO47289,"1105,81","2049,0982"
368,2022-02-22,2022-03-05,2022-02-28,21558,SO47290,"1518,7864","2443,35"
371,2022-02-23,2022-03-06,2022-03-01,16318,SO47291,"1320,6838","2181,5625"
379,2022-02-23,2022-03-06,2022-03-01,13811,SO47292,"1320,6838","2181,5625"
385,2022-02-23,2022-03-06,2022-03-01,19192,SO47293,"605,6492","1000,4375"
383,2022-02-23,2022-03-06,2022-03-01,18139,SO47294,"605,6492","1000,4375"
387,2022-02-23,2022-03-06,2022-03-01,14005,SO47295,"605,6492","1000,4375"
385,2022-02-23,2022-03-06,2022-03-01,14024,SO47296,"605,6492","1000,4375"
377,2022-02-23,2022-03-06,2022-03-01,13385,SO47297,"1320,6838","2181,5625"
371,2022-02-23,2022-03-06,2022-03-01,13403,SO47298,"1320,6838","2181,5625"
369,2022-02-23,2022-03-06,2022-03-01,13425,SO47299,"1518,7864","2443,35"
337,2022-02-23,2022-03-06,2022-03-01,20717,SO47300,"486,7066","782,99"
358,2022-02-23,2022-03-06,2022-03-01,26292,SO47301,"1105,81","2049,0982"
360,2022-02-23,2022-03-06,2022-03-01,12670,SO47302,"1105,81","2049,0982"
323,2022-02-23,2022-03-06,2022-03-01,26029,SO47303,"486,7066","782,99"
379,2022-02-24,2022-03-07,2022-03-02,16272,SO47304,"1320,6838","2181,5625"
369,2022-02-24,2022-03-07,2022-03-02,25393,SO47305,"1518,7864","2443,35"
369,2022-02-24,2022-03-07,2022-03-02,28798,SO47306,"1518,7864","2443,35"
335,2022-02-24,2022-03-07,2022-03-02,20711,SO47307,"486,7066","782,99"
327,2022-02-24,2022-03-07,2022-03-02,20718,SO47308,"486,7066","782,99"
377,2022-02-24,2022-03-07,2022-03-02,13316,SO47309,"1320,6838","2181,5625"
354,2022-02-24,2022-03-07,2022-03-02,26303,SO47310,"1117,8559","2071,4196"
333,2022-02-24,2022-03-07,2022-03-02,15252,SO47311,"486,7066","782,99"
333,2022-02-24,2022-03-07,2022-03-02,15280,SO47312,"486,7066","782,99"
373,2022-02-24,2022-03-07,2022-03-02,21231,SO47313,"1320,6838","2181,5625"
362,2022-02-24,2022-03-07,2022-03-02,12673,SO47314,"1105,81","2049,0982"
379,2022-02-25,2022-03-08,2022-03-03,13840,SO47315,"1320,6838","2181,5625"
369,2022-02-25,2022-03-08,2022-03-03,13361,SO47316,"1518,7864","2443,35"
379,2022-02-25,2022-03-08,2022-03-03,14154,SO47317,"1320,6838","2181,5625"
375,2022-02-25,2022-03-08,2022-03-03,13273,SO47318,"1320,6838","2181,5625"
370,2022-02-25,2022-03-08,2022-03-03,13299,SO47319,"1518,7864","2443,35"
377,2022-02-25,2022-03-08,2022-03-03,13315,SO47320,"1320,6838","2181,5625"
373,2022-02-25,2022-03-08,2022-03-03,13354,SO47321,"1320,6838","2181,5625"
343,2022-02-25,2022-03-08,2022-03-03,15287,SO47322,"486,7066","782,99"
362,2022-02-26,2022-03-09,2022-03-04,28529,SO47323,"1105,81","2049,0982"
377,2022-02-26,2022-03-09,2022-03-04,13400,SO47324,"1320,6838","2181,5625"
373,2022-02-26,2022-03-09,2022-03-04,13278,SO47325,"1320,6838","2181,5625"
379,2022-02-26,2022-03-09,2022-03-04,13288,SO47326,"1320,6838","2181,5625"
377,2022-02-26,2022-03-09,2022-03-04,13304,SO47327,"1320,6838","2181,5625"
360,2022-02-26,2022-03-09,2022-03-04,12681,SO47328,"1105,81","2049,0982"
379,2022-02-27,2022-03-10,2022-03-05,13367,SO47329,"1320,6838","2181,5625"
369,2022-02-27,2022-03-10,2022-03-05,16324,SO47330,"1518,7864","2443,35"
333,2022-02-27,2022-03-10,2022-03-05,20807,SO47331,"486,7066","782,99"
356,2022-02-27,2022-03-10,2022-03-05,20350,SO47332,"1117,8559","2071,4196"
368,2022-02-27,2022-03-10,2022-03-05,21229,SO47333,"1518,7864","2443,35"
369,2022-02-27,2022-03-10,2022-03-05,21557,SO47334,"1518,7864","2443,35"
356,2022-02-27,2022-03-10,2022-03-05,12581,SO47335,"1117,8559","2071,4196"
339,2022-02-27,2022-03-10,2022-03-05,26027,SO47336,"486,7066","782,99"
354,2022-02-28,2022-03-11,2022-03-06,28520,SO47337,"1117,8559","2071,4196"
373,2022-02-28,2022-03-11,2022-03-06,16277,SO47338,"1320,6838","2181,5625"
371,2022-02-28,2022-03-11,2022-03-06,15626,SO47339,"1320,6838","2181,5625"
369,2022-02-28,2022-03-11,2022-03-06,13401,SO47340,"1518,7864","2443,35"
368,2022-02-28,2022-03-11,2022-03-06,25104,SO47341,"1518,7864","2443,35"
360,2022-02-28,2022-03-11,2022-03-06,26304,SO47342,"1105,81","2049,0982"
379,2022-02-28,2022-03-11,2022-03-06,21553,SO47343,"1320,6838","2181,5625"
354,2022-02-28,2022-03-11,2022-03-06,12686,SO47344,"1117,8559","2071,4196"
356,2022-02-28,2022-03-11,2022-03-06,12583,SO47345,"1117,8559","2071,4196"
360,2022-02-28,2022-03-11,2022-03-06,12585,SO47346,"1105,81","2049,0982"
321,2022-02-28,2022-03-11,2022-03-06,26025,SO47347,"486,7066","782,99"
331,2022-02-28,2022-03-11,2022-03-06,26028,SO47348,"486,7066","782,99"
321,2022-02-28,2022-03-12,2022-03-07,19255,SO47460,"486,7066","782,99"
356,2022-02-28,2022-03-12,2022-03-07,26320,SO47461,"1117,8559","2071,4196"
375,2022-03-01,2022-03-13,2022-03-08,15926,SO47462,"1320,6838","2181,5625"
373,2022-03-01,2022-03-13,2022-03-08,14203,SO47463,"1320,6838","2181,5625"
370,2022-03-01,2022-03-13,2022-03-08,16461,SO47464,"1518,7864","2443,35"
341,2022-03-01,2022-03-13,2022-03-08,15303,SO47465,"486,7066","782,99"
381,2022-03-01,2022-03-13,2022-03-08,24887,SO47466,"605,6492","1000,4375"
371,2022-03-01,2022-03-13,2022-03-08,13446,SO47467,"1320,6838","2181,5625"
329,2022-03-01,2022-03-13,2022-03-08,26152,SO47468,"486,7066","782,99"
383,2022-03-02,2022-03-14,2022-03-09,19301,SO47469,"605,6492","1000,4375"
358,2022-03-02,2022-03-14,2022-03-09,28685,SO47470,"1105,81","2049,0982"
370,2022-03-02,2022-03-14,2022-03-09,14539,SO47471,"1518,7864","2443,35"
379,2022-03-02,2022-03-14,2022-03-09,13438,SO47472,"1320,6838","2181,5625"
369,2022-03-02,2022-03-14,2022-03-09,21875,SO47473,"1518,7864","2443,35"
379,2022-03-02,2022-03-14,2022-03-09,21893,SO47474,"1320,6838","2181,5625"
369,2022-03-02,2022-03-14,2022-03-09,21945,SO47475,"1518,7864","2443,35"
352,2022-03-02,2022-03-14,2022-03-09,12693,SO47476,"1117,8559","2071,4196"
352,2022-03-03,2022-03-15,2022-03-10,28560,SO47477,"1117,8559","2071,4196"
325,2022-03-03,2022-03-15,2022-03-10,20811,SO47478,"486,7066","782,99"
331,2022-03-03,2022-03-15,2022-03-10,20832,SO47479,"486,7066","782,99"
371,2022-03-03,2022-03-15,2022-03-10,21568,SO47480,"1320,6838","2181,5625"
373,2022-03-03,2022-03-15,2022-03-10,21899,SO47481,"1320,6838","2181,5625"
370,2022-03-03,2022-03-15,2022-03-10,21948,SO47482,"1518,7864","2443,35"
379,2022-03-04,2022-03-16,2022-03-11,14424,SO47483,"1320,6838","2181,5625"
371,2022-03-04,2022-03-16,2022-03-11,16452,SO47484,"1320,6838","2181,5625"
371,2022-03-04,2022-03-16,2022-03-11,14524,SO47485,"1320,6838","2181,5625"
377,2022-03-04,2022-03-16,2022-03-11,14538,SO47486,"1320,6838","2181,5625"
377,2022-03-05,2022-03-17,2022-03-12,16427,SO47487,"1320,6838","2181,5625"
379,2022-03-05,2022-03-17,2022-03-12,13426,SO47488,"1320,6838","2181,5625"
368,2022-03-05,2022-03-17,2022-03-12,21888,SO47489,"1518,7864","2443,35"
371,2022-03-05,2022-03-17,2022-03-12,21895,SO47490,"1320,6838","2181,5625"
369,2022-03-06,2022-03-18,2022-03-13,15932,SO47491,"1518,7864","2443,35"
335,2022-03-06,2022-03-18,2022-03-13,19181,SO47492,"486,7066","782,99"
358,2022-03-07,2022-03-19,2022-03-14,28569,SO47493,"1105,81","2049,0982"
373,2022-03-07,2022-03-19,2022-03-14,15927,SO47494,"1320,6838","2181,5625"
368,2022-03-07,2022-03-19,2022-03-14,16196,SO47495,"1518,7864","2443,35"
371,2022-03-07,2022-03-19,2022-03-14,16470,SO47496,"1320,6838","2181,5625"
370,2022-03-07,2022-03-19,2022-03-14,14170,SO47497,"1518,7864","2443,35"
325,2022-03-07,2022-03-19,2022-03-14,27071,SO47498,"486,7066","782,99"
377,2022-03-07,2022-03-19,2022-03-14,21572,SO47499,"1320,6838","2181,5625"
369,2022-03-07,2022-03-19,2022-03-14,21951,SO47500,"1518,7864","2443,35"
360,2022-03-07,2022-03-19,2022-03-14,12214,SO47501,"1105,81","2049,0982"
383,2022-03-08,2022-03-20,2022-03-15,19278,SO47502,"605,6492","1000,4375"
383,2022-03-08,2022-03-20,2022-03-15,19299,SO47503,"605,6492","1000,4375"
360,2022-03-08,2022-03-20,2022-03-15,11605,SO47504,"1105,81","2049,0982"
352,2022-03-08,2022-03-20,2022-03-15,26307,SO47505,"1117,8559","2071,4196"
354,2022-03-08,2022-03-20,2022-03-15,26324,SO47506,"1117,8559","2071,4196"
333,2022-03-08,2022-03-20,2022-03-15,15311,SO47507,"486,7066","782,99"
370,2022-03-08,2022-03-20,2022-03-15,21892,SO47508,"1518,7864","2443,35"
368,2022-03-08,2022-03-20,2022-03-15,21957,SO47509,"1518,7864","2443,35"
352,2022-03-08,2022-03-20,2022-03-15,12688,SO47510,"1117,8559","2071,4196"
375,2022-03-09,2022-03-21,2022-03-16,14200,SO47511,"1320,6838","2181,5625"
373,2022-03-09,2022-03-21,2022-03-16,16446,SO47512,"1320,6838","2181,5625"
368,2022-03-09,2022-03-21,2022-03-16,15675,SO47513,"1518,7864","2443,35"
377,2022-03-09,2022-03-21,2022-03-16,15684,SO47514,"1320,6838","2181,5625"
354,2022-03-09,2022-03-21,2022-03-16,26308,SO47515,"1117,8559","2071,4196"
362,2022-03-09,2022-03-21,2022-03-16,26309,SO47516,"1105,81","2049,0982"
343,2022-03-09,2022-03-21,2022-03-16,15308,SO47517,"486,7066","782,99"
373,2022-03-09,2022-03-21,2022-03-16,21946,SO47518,"1320,6838","2181,5625"
337,2022-03-09,2022-03-21,2022-03-16,26153,SO47519,"486,7066","782,99"
389,2022-03-10,2022-03-22,2022-03-17,19263,SO47520,"605,6492","1000,4375"
369,2022-03-10,2022-03-22,2022-03-17,16445,SO47521,"1518,7864","2443,35"
387,2022-03-10,2022-03-22,2022-03-17,14089,SO47522,"605,6492","1000,4375"
371,2022-03-10,2022-03-22,2022-03-17,13443,SO47523,"1320,6838","2181,5625"
370,2022-03-10,2022-03-22,2022-03-17,21567,SO47524,"1518,7864","2443,35"
379,2022-03-10,2022-03-22,2022-03-17,21889,SO47525,"1320,6838","2181,5625"
354,2022-03-10,2022-03-22,2022-03-17,12215,SO47526,"1117,8559","2071,4196"
360,2022-03-10,2022-03-22,2022-03-17,28559,SO47527,"1105,81","2049,0982"
352,2022-03-11,2022-03-23,2022-03-18,11598,SO47528,"1117,8559","2071,4196"
377,2022-03-11,2022-03-23,2022-03-18,13429,SO47529,"1320,6838","2181,5625"
329,2022-03-11,2022-03-23,2022-03-18,15312,SO47530,"486,7066","782,99"
339,2022-03-11,2022-03-23,2022-03-18,15325,SO47531,"486,7066","782,99"
383,2022-03-11,2022-03-23,2022-03-18,24888,SO47532,"605,6492","1000,4375"
371,2022-03-11,2022-03-23,2022-03-18,21886,SO47533,"1320,6838","2181,5625"
329,2022-03-11,2022-03-23,2022-03-18,26148,SO47534,"486,7066","782,99"
385,2022-03-12,2022-03-24,2022-03-19,14083,SO47535,"605,6492","1000,4375"
387,2022-03-12,2022-03-24,2022-03-19,14088,SO47536,"605,6492","1000,4375"
371,2022-03-12,2022-03-24,2022-03-19,13436,SO47537,"1320,6838","2181,5625"
379,2022-03-12,2022-03-24,2022-03-19,13449,SO47538,"1320,6838","2181,5625"
329,2022-03-12,2022-03-24,2022-03-19,20824,SO47539,"486,7066","782,99"
362,2022-03-12,2022-03-24,2022-03-19,26326,SO47540,"1105,81","2049,0982"
341,2022-03-12,2022-03-24,2022-03-19,15314,SO47541,"486,7066","782,99"
373,2022-03-12,2022-03-24,2022-03-19,21571,SO47542,"1320,6838","2181,5625"
377,2022-03-12,2022-03-24,2022-03-19,21956,SO47543,"1320,6838","2181,5625"
358,2022-03-12,2022-03-24,2022-03-19,12694,SO47544,"1105,81","2049,0982"
354,2022-03-12,2022-03-24,2022-03-19,28553,SO47545,"1117,8559","2071,4196"
360,2022-03-13,2022-03-25,2022-03-20,28683,SO47546,"1105,81","2049,0982"
333,2022-03-13,2022-03-25,2022-03-20,20166,SO47547,"486,7066","782,99"
331,2022-03-13,2022-03-25,2022-03-20,20834,SO47548,"486,7066","782,99"
343,2022-03-13,2022-03-25,2022-03-20,19256,SO47549,"486,7066","782,99"
337,2022-03-13,2022-03-25,2022-03-20,15290,SO47550,"486,7066","782,99"
371,2022-03-13,2022-03-25,2022-03-20,21878,SO47551,"1320,6838","2181,5625"
368,2022-03-13,2022-03-25,2022-03-20,21950,SO47552,"1518,7864","2443,35"
354,2022-03-13,2022-03-25,2022-03-20,12698,SO47553,"1117,8559","2071,4196"
362,2022-03-13,2022-03-25,2022-03-20,12222,SO47554,"1105,81","2049,0982"
368,2022-03-13,2022-03-25,2022-03-20,15674,SO47555,"1518,7864","2443,35"
379,2022-03-14,2022-03-26,2022-03-21,14701,SO47556,"1320,6838","2181,5625"
377,2022-03-14,2022-03-26,2022-03-21,13431,SO47557,"1320,6838","2181,5625"
370,2022-03-14,2022-03-26,2022-03-21,25981,SO47558,"1518,7864","2443,35"
